,Id,Name,Category,Distance,Address,Latitude,Longitude,review_count,rating
1342,v-2QHXvlEbd043JGhGeAIw,La Riviera,"[{'alias': 'seafood', 'title': 'Seafood'}]",97,Place Joseph Vidal,43.2444055676211,5.36976099014282,57,3.5
1343,7AkvfM4_gcQrFOdjbQaCbw,Gelati Nino,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",53,59 avenue de Montredon,43.24346,5.37055,32,4.0
1344,8ifRvx-SY2ys7KvgTKPDTA,L'Escale,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'creperies', 'title': 'Creperies'}]",151,22 avenue Montredon,43.2446859,5.3722434,34,3.0
1345,xmtsqsVtgwaVmlupSkUP7Q,La Parenthèse,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",742,2 impasse de Riou,43.249549,5.375588,49,4.5
1346,9dBi4bdajmXY_yqk5Fm7_Q,Question de Goût,"[{'alias': 'french', 'title': 'French'}]",740,147 Avenue Joseph Vidal,43.24961,5.3754,129,4.0
1347,DnhcRjohRO32vaMjKyqnNg,Le Tropicana,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",84,46 avenue de Montredon,43.244519,5.371319,22,3.5
1348,aAFAbAYsvPwJCJ4w6KMUug,La Crêperie Bretonne Triskell,"[{'alias': 'creperies', 'title': 'Creperies'}]",740,147 avenue Joseph Vidal,43.24961,5.3753994,51,4.0
1349,tYm4fdM-a3KObL3rmtzeTg,The Red Lion,"[{'alias': 'pubs', 'title': 'Pubs'}]",775,231 avenue Pierre Mendès France,43.2499681,5.3754064,218,3.5
1350,a8HI9VYqcpYWwhCKWQ5vew,Da Paolo,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",271,23 chemin du Lancier,43.2476082,5.39713,6,4.5
1351,kn9FKipqlyt4JGJBbaX10g,Le Jardin,"[{'alias': 'french', 'title': 'French'}]",623,66 rue Sebastien Marcaggi,43.246217,5.402716,11,4.5
1352,oYPq16t1RKXK5tpwa68VWw,Le Starlight,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",441,Avenue de Hambourg,43.247897,5.390639,11,3.5
1353,TrvYsu3KPqGYaH25vJdHqQ,Musée d'Art Contemporain,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",687,69 avenue d'Haïfa,43.2503407747574,5.38965070655857,25,3.5
1354,60qxgUCWzLLlX7kd7vcoQQ,Le Pti Nico,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}]",553,9 place Robespierre,43.2473907,5.40137,2,4.5
1355,Ipftg6h5ZspL3X0mxW-D-w,Restaurant et Lycée-CFA hôteliers et de Tourisme de Marseille,"[{'alias': 'cookingclasses', 'title': 'Cooking Classes'}, {'alias': 'provencal', 'title': 'Provencal'}]",170,114 Avenue André-Zenatti,43.245801,5.392991,2,2.5
1356,lmwAoB5QZLdSHyktwVh0QQ,Le San Michel,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",618,104 avenue Hambourg,43.2488326,5.3907687,4,3.5
1357,hdNfqdzP6R2MXVzmGY5t2A,La Terrasse du Grand Saint-Giniez,"[{'alias': 'french', 'title': 'French'}]",680,131 avenue de Mazargues,43.2658195,5.3903999,1,2.0
1358,MY-Q_DfkUsb-GCd2ZVp2SA,O'Douceurs Givrées,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",622,77 rue Emile Zola,43.2466,5.40263,1,5.0
1359,KnuhTvHfh46cXpFwAxoV1w,Chez Viet,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",713,37 boulevard de la Concorde,43.2492631806817,5.40228252455996,1,4.0
1360,Jam19uamEWMLf6XIWXrKCQ,Pascal's Kitchen,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'french', 'title': 'French'}]",704,46 ave de Montredon,43.2421,5.36918,55,4.0
1361,xmtsqsVtgwaVmlupSkUP7Q,La Parenthèse,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",1006,2 impasse de Riou,43.249549,5.375588,49,4.5
1362,9dBi4bdajmXY_yqk5Fm7_Q,Question de Goût,"[{'alias': 'french', 'title': 'French'}]",1015,147 Avenue Joseph Vidal,43.24961,5.3754,129,4.0
1363,_JPizMKr1zz-XkvAsxI1Jg,Les Trottoirs Marseillais,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",686,5 Place Joseph Vidal,43.2433426788449,5.37003993988037,84,4.0
1364,aAFAbAYsvPwJCJ4w6KMUug,La Crêperie Bretonne Triskell,"[{'alias': 'creperies', 'title': 'Creperies'}]",1015,147 avenue Joseph Vidal,43.24961,5.3753994,51,4.0
1365,v-2QHXvlEbd043JGhGeAIw,La Riviera,"[{'alias': 'seafood', 'title': 'Seafood'}]",764,Place Joseph Vidal,43.2444055676211,5.36976099014282,57,3.5
1366,ClzyqUvelzOzPxC_FcXXbw,La Serenata,"[{'alias': 'italian', 'title': 'Italian'}]",836,37 avenue de la Pointe Rouge,43.2478358882173,5.37471032135061,29,3.5
1367,7QPJNdEGKUkZHzap9ZxRQA,Ô Lapin Blanc,"[{'alias': 'bistros', 'title': 'Bistros'}]",977,12 bd des Joncs,43.24886,5.38188,8,4.0
1368,7AkvfM4_gcQrFOdjbQaCbw,Gelati Nino,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",650,59 avenue de Montredon,43.24346,5.37055,32,4.0
1369,8wcBCM4Viz9Sgwfym8aO5Q,Le Thalassa Café,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",953,1 avenue de la Pointe Rouge,43.24901,5.37517,39,3.5
1370,Jam19uamEWMLf6XIWXrKCQ,Pascal's Kitchen,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'french', 'title': 'French'}]",367,46 ave de Montredon,43.2421,5.36918,55,4.0
1371,yePVPrzYEvJAzBwuktaP-Q,Le Siam,"[{'alias': 'thai', 'title': 'Thai'}]",258,25 promenade du Grand Large,43.241038,5.36374,16,3.5
1372,_JPizMKr1zz-XkvAsxI1Jg,Les Trottoirs Marseillais,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",518,5 Place Joseph Vidal,43.2433426788449,5.37003993988037,84,4.0
1373,JE-rGsJP1FbNUMNVZ0WF6A,Parc de Montredon - Campagne Pastré,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}, {'alias': 'parks', 'title': 'Parks'}]",66,157 ave de Montredon,43.23995,5.36684,23,4.5
1374,M2Bkb1zPouH8lb6th87shg,Au Bord de l'Eau,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",1286,15 rue des Arapèdes,43.2322599,5.35394,202,4.0
1375,v-2QHXvlEbd043JGhGeAIw,La Riviera,"[{'alias': 'seafood', 'title': 'Seafood'}]",606,Place Joseph Vidal,43.2444055676211,5.36976099014282,57,3.5
1376,Y8RSmTRr609qCoU-vMALDg,Les Mille Saveurs,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",13,146 avenue Montredon,43.2396699,5.36628,1,3.0
1377,ClzyqUvelzOzPxC_FcXXbw,La Serenata,"[{'alias': 'italian', 'title': 'Italian'}]",1145,37 avenue de la Pointe Rouge,43.2478358882173,5.37471032135061,29,3.5
1378,7AkvfM4_gcQrFOdjbQaCbw,Gelati Nino,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",552,59 avenue de Montredon,43.24346,5.37055,32,4.0
1379,qi6M7gZfTtjMKdHThKKaLQ,L'Orchidée,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",249,3 Boulevard Beaurivage,43.238014,5.36404,4,3.0
1380,kn9FKipqlyt4JGJBbaX10g,Le Jardin,"[{'alias': 'french', 'title': 'French'}]",662,66 rue Sebastien Marcaggi,43.246217,5.402716,11,4.5
1381,a8HI9VYqcpYWwhCKWQ5vew,Da Paolo,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",617,23 chemin du Lancier,43.2476082,5.39713,6,4.5
1382,TrvYsu3KPqGYaH25vJdHqQ,Musée d'Art Contemporain,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",1133,69 avenue d'Haïfa,43.2503407747574,5.38965070655857,25,3.5
1383,60qxgUCWzLLlX7kd7vcoQQ,Le Pti Nico,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}]",706,9 place Robespierre,43.2473907,5.40137,2,4.5
1384,oYPq16t1RKXK5tpwa68VWw,Le Starlight,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",866,Avenue de Hambourg,43.247897,5.390639,11,3.5
1385,davy70YrbttXqt3xnJro9Q,Les Delices du Roy,"[{'alias': 'french', 'title': 'French'}]",79,20 Chemin Roi d'espagne,43.2424548,5.396911,1,3.0
1386,MY-Q_DfkUsb-GCd2ZVp2SA,O'Douceurs Givrées,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",689,77 rue Emile Zola,43.2466,5.40263,1,5.0
1387,lmwAoB5QZLdSHyktwVh0QQ,Le San Michel,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",1053,104 avenue Hambourg,43.2488326,5.3907687,4,3.5
1388,NyM8O3A_BivOxGB9WYg2FA,Brasserie des Calanques,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",860,ZAC Baou de Sormiou,43.2316228,5.4051399,2,4.0
1389,KnuhTvHfh46cXpFwAxoV1w,Chez Viet,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",925,37 boulevard de la Concorde,43.2492631806817,5.40228252455996,1,4.0
1390,M2Bkb1zPouH8lb6th87shg,Au Bord de l'Eau,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",129,15 rue des Arapèdes,43.2322599,5.35394,202,4.0
1391,b6pFZIs29tiK40BTmq5ZoA,Chez Aldo,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",164,28 Rue Audemar Tibido,43.23271,5.35382,97,4.0
1392,iNEfr4Z5XaEvI0sGuJ8GwQ,Connolly's Corner,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",8,2 avenue Madrague de Montredon,43.232,5.35557,35,4.0
1393,EaGAvwydqvYqs8fcMfik6A,Les Tamaris,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'french', 'title': 'French'}]",463,40 bd Calanque de Samena,43.22867,5.35197,97,3.5
1394,WB0ciM9_7owdCiWx74fmOw,Roger Forni,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",20,202 Avenue Madrague de Montredon,43.2320887,5.3556582,1,5.0
1395,T0p-ZTm17j9rOVMzgF0HvA,Bar Amical,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",50,196 ave Madrague de Montredon,43.2323,5.3558199,2,4.5
1396,Beo6xPO-qkJbeueZw-CsMg,Le Petit Port,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'seafood', 'title': 'Seafood'}]",892,Route des Goudes,43.2254099,5.34883,46,3.5
1397,JE-rGsJP1FbNUMNVZ0WF6A,Parc de Montredon - Campagne Pastré,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}, {'alias': 'parks', 'title': 'Parks'}]",1280,157 ave de Montredon,43.23995,5.36684,23,4.5
1398,bJuJqrj1Ku3uaEcREQtpug,Plage de l'Abricotier,"[{'alias': 'beaches', 'title': 'Beaches'}]",809,boulevard des Baigneurs,43.237284,5.3623,14,4.0
1399,62o-V88ePQQDJqkCQaLz4w,Le Tiboulen de Maïre,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",892,Chemin Goudes,43.22578,5.34846,23,3.0
1400,cfnDFP5o1jlgrvjngRgT8A,Le Luminyen,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",180,184 Avenue Luminy,43.2301616,5.4367485,8,3.5
1401,P9ncXK_EDDPsKudczBtVIg,Les Terrasses du Phocéen,"[{'alias': 'french', 'title': 'French'}]",838,Rue Henri Cochet,43.23814,5.43211,8,4.0
1402,FNrHUPjGa3XGG5Ti0IDPXQ,Camion Snack de Luminy,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",445,163 avenue de Luminy,43.2366805,5.4360328,4,4.5
1403,soaZlhn-0ENbdGOutyjdjw,ca slam chez moi,"[{'alias': 'bars', 'title': 'Bars'}]",811,119 traverse de la seigneurie,43.2387199,5.4132638,1,5.0
1404,bZJTWQhRh4yKPT4GEQctEw,Franceschi Mathieu,"[{'alias': 'pizza', 'title': 'Pizza'}]",811,74 bd Saint Marguerite,43.2290357,5.4463322,2,4.0
1405,6fOe6hiJwxvjkmWIKTMw-w,Tennis Club Phocéen,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'tennis', 'title': 'Tennis'}]",829,Rue Henri Cochet,43.2382136,5.4322919,1,3.0
1406,IFrM91L8_0Lg_foV6m5aQQ,Restaurant U,"[{'alias': 'education', 'title': 'Education'}]",734,171 Avenue De Luminy,43.238096,5.43562,1,3.0
1407,eC-02pllo4M2SyMtECq7KQ,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",244,,43.2879836595775,5.37209987640381,43,4.5
1408,tltXVzIZGoS1rw5JeBdeww,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",236,Rue Fort du Sanctuaire,43.283955,5.371235,197,4.5
1409,M4thls5A4dFfzJSF9_A3Pg,Sushi Street Café,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",388,24 boulevard Notre Dame,43.289185,5.372774,101,4.0
1410,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",797,24 bd Paul Peytral,43.29022,5.37866,65,4.5
1411,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",579,40 rue de Breteuil,43.28937,5.37619,45,4.5
1412,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",703,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1413,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",552,133 Rue Breteuil,43.286314,5.377496,94,4.5
1414,Pvzn2DLyJgUWwU6X54zHZw,La Table du Fort,"[{'alias': 'french', 'title': 'French'}]",747,8 rue Fort Notre Dame,43.29274,5.37134,58,4.5
1415,gMbdTQCBPjp7mDfWJehHmQ,Le Bon Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",741,24 place aux Huiles,43.2926558819198,5.37180240555722,36,4.5
1416,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",828,20 quai de Rive Neuve,43.2934859745132,5.37051770435187,60,4.0
1417,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",98,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1418,8aaP45FDUXeJhXKyPIvSfg,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",182,7 rue André Poggioli,43.29405,5.38541,30,4.5
1419,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",199,12 rue Vian,43.29443,5.38383,119,4.5
1420,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",182,26 rue des Trois Rois,43.29424,5.384759,78,4.5
1421,mZXIyGxo39UWuwrb_DMgLw,La Source de Jade,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}]",6,3 rue Trois Frères Barthélémy,43.2926657342473,5.38418351034238,52,4.0
1422,5AiKzQONSntnbjM9aJtb6A,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",130,4 place Notre-Dame du Mont,43.29155,5.38485,58,4.0
1423,CmHI3dv9Ek4ns9KY-mxM5A,Chez Ida,"[{'alias': 'french', 'title': 'French'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",210,7 Rue Ferdinand Rey,43.2937810155134,5.38633754860625,31,4.5
1424,gQE8ilVDY7JmgQMgv9lomg,WAAW,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'bistros', 'title': 'Bistros'}]",141,17 rue Pastoret,43.2938186,5.3849285,29,4.0
1425,F7obt-xr5zG2leMx9MCKgQ,Bistro du Cours,"[{'alias': 'bistros', 'title': 'Bistros'}]",297,13 cours Julien,43.295178,5.383073,66,4.5
1426,KjP62bxxlqEpNv-SxBxW6Q,O'Pakistan,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}]",169,11 rue des Trois Rois,43.29412,5.38475,186,4.0
1427,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",903,41 rue Adolphe Thiers,43.2972899,5.38546,65,4.5
1428,dgIFNUTyd6ZbWGyTJFyAnQ,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",586,10 rue Bernex,43.3009903,5.3881795,23,4.5
1429,nrxYjkyHSklYcUv4VaNnfg,Le Grain de Sable,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'french', 'title': 'French'}]",845,34 Rue Baignoir,43.29952,5.37744,47,4.5
1430,H1o9mtPjC0If1citMNTBVw,Les Grandes Tables,"[{'alias': 'french', 'title': 'French'}]",738,41 rue Jobin,43.310342440269,5.39016813491821,57,3.5
1431,bwGTTdYVUR1B69pod45UCw,Chez Simone,"[{'alias': 'french', 'title': 'French'}]",760,23 cours Franklin Roosevelt,43.29897,5.38744,12,4.5
1432,ZAHTxYqDTbORoZ6I7G9aGw,La Manne,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",535,18 boulevard de la Liberté,43.300773,5.38212,12,4.5
1433,7OGAxOPxyio9ti53owZYwA,Le Comptoir Dugommier,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",786,14 bd Dugommier,43.29869,5.38089,24,4.0
1434,I_GTBZ74Wb9DOQg-itmGaA,Palais Longchamp,"[{'alias': 'museums', 'title': 'Museums'}]",840,Place Henri Dunant,43.304251217793,5.3943953234515,81,4.5
1435,P__7FBiVbpZn4Wgf9qOnzw,Le Débouché,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",493,3 bd National,43.30155,5.38749,20,4.5
1436,DNfGb5EYTP4HloTO6bWghg,Viens Attendre,"[{'alias': 'cafes', 'title': 'Cafes'}]",498,Quai A,43.3017342,5.3805139,13,4.0
1437,cBxRGoh-x6mcbcNuQ14zPQ,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",723,17 rue des Braves,43.280125,5.352096,154,4.0
1438,IJwKfyVbLa97vfEuwIkqiA,Le Baron Perché,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",207,45 rue Châteaubriand,43.28636,5.35923,49,4.0
1439,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",837,New Hotel of Marseille,43.2919,5.35964,80,4.0
1440,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",1382,20 quai de Rive Neuve,43.2934859745132,5.37051770435187,60,4.0
1441,q78mXa5DzlAzF1bQgmSXww,La Mascotte,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",6,250 Rue D Endoume,43.28454,5.35874,4,3.5
1442,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",906,Sofitel Marseille Vieux Port,43.29235,5.36106,180,4.0
1443,y5J3DX79aY6PNevl_ASybA,Pizzeria les Deux Frangins,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'pizza', 'title': 'Pizza'}]",259,60 Boulevard Bompard,43.28283,5.36084,22,3.5
1444,72YsfpjeCvaqXjJ1hdLc5Q,L'Epuisette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",674,156 Rue Vallon Des Auffes,43.28514,5.35036,145,4.5
1445,lZ0VdpRSn4PPvY25hBgagQ,Chez Fonfon,"[{'alias': 'seafood', 'title': 'Seafood'}]",610,140 rue Vallon des Auffes,43.28558655941,5.3512560927419,199,3.5
1446,kdASwqKE18QNmMjDE5mzqA,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",646,56 Corniche Kennedy,43.287953,5.352196,164,4.0
1447,_KkN_6F9AQLKKScMyyXz3A,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",293,102 rue Ferrari,43.29318,5.39163,386,4.0
1448,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",726,41 rue Adolphe Thiers,43.2972899,5.38546,65,4.5
1449,ypQni7KTkUF0abjodZNeKw,La Tarraillette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",294,59 bd Eugène Pierre,43.29635,5.3907,65,3.5
1450,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",876,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1451,WIHLobNMhkbX16-Hp5L_Xg,Sushiqui,"[{'alias': 'japanese', 'title': 'Japanese'}]",135,31 Rue Goudard,43.29399,5.39418,8,4.5
1452,WxNqM0hyFwO7a0XaBKDOUA,The Black Unicorn,"[{'alias': 'pubs', 'title': 'Pubs'}]",208,176 bd Chave,43.295498398078,5.3965099990434,63,4.0
1453,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",830,12 rue Vian,43.29443,5.38383,119,4.5
1454,8aaP45FDUXeJhXKyPIvSfg,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",704,7 rue André Poggioli,43.29405,5.38541,30,4.5
1455,wlCJwSpj8q_EUiwb4JjXwQ,Les Mains Libres,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",44,117 bd Chave,43.29553,5.3939,4,5.0
1456,dgIFNUTyd6ZbWGyTJFyAnQ,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",796,10 rue Bernex,43.3009903,5.3881795,23,4.5
1457,tltXVzIZGoS1rw5JeBdeww,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",899,Rue Fort du Sanctuaire,43.283955,5.371235,197,4.5
1458,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",952,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1459,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",831,133 Rue Breteuil,43.286314,5.377496,94,4.5
1460,epcqFpgElAV5oYf2Z3nyYQ,Paul,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",242,1 place Ernest Delibes,43.279314,5.38309,10,4.0
1461,bziGUO3HTrsbJcgo_uAN8w,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",658,49 avenue du Prado,43.283442,5.38562,45,4.0
1462,Mso8UQozYq9Z-IWeJq_sdg,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",734,26 rue du Rouet,43.28444,5.38544,45,4.5
1463,SqyJAe_JsJNIJOt2f68BfA,Da Romano,"[{'alias': 'italian', 'title': 'Italian'}]",432,229 Rue Paradis,43.2829,5.3812,10,4.5
1464,eC-02pllo4M2SyMtECq7KQ,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",1182,,43.2879836595775,5.37209987640381,43,4.5
1465,D-OTmuPw2RsZF7XUDUBGjQ,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",723,9 Rue Borde,43.27826,5.38898,18,5.0
1466,urwPxfzy_YT4QP2jGlCnNA,Sushi Shop,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",243,335 rue Paradis,43.27886,5.38306,31,3.5
