,Name,Category,Address,review_count,rating
1477,O'Brady's Irish Pub,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",378 avenue de Mazargues,159,4.5
1478,Parc Borély,"[{'alias': 'parks', 'title': 'Parks'}]",Ave du Parc Borély,86,4.5
1479,AM par Alexandre Mazzia,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",9 rue François Rocca,14,4.5
1480,La Maronaise Café,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",2 place de l'Amiral Muselier,18,4.5
1481,Pierrot Coquillages,"[{'alias': 'seafood', 'title': 'Seafood'}]",355 avenue du Prado,11,4.5
1482,Le Gran Café,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'buffets', 'title': 'Buffets'}]",158 rue Jean Mermoz,16,4.5
1483,Set Marseille,"[{'alias': 'sports_clubs', 'title': 'Sports Clubs'}, {'alias': 'french', 'title': 'French'}]",265 av de Mazargues,33,4.0
1484,Villa Bagatelle - Mairie des 6ème et 8ème arrondissements,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",125 rue du Commandant Rolland,12,4.5
1485,La Villa,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",113 rue Jean Mermoz,131,3.5
1486,Le 8ème Sud,"[{'alias': 'french', 'title': 'French'}]",51 promenade Georges Pompidou,37,3.5
1487,Haribo,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",9 bd Gay Lussac,27,4.0
1488,La Pergola,"[{'alias': 'french', 'title': 'French'}]",175 chemin de la Madrague ville,2,4.5
1489,Parc François Billoux,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}, {'alias': 'parks', 'title': 'Parks'}]",246 Rue Lyon,3,5.0
1490,Rotisserie des Saveurs,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",130 chemin de la Madrague,2,4.5
1491,Cap Arnavaux,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",9 Boulevard Gay Lussac,1,3.0
1492,Bar Restaurant Tranquille,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",102 bd Danielle Casanova,1,4.0
1493,Restaurant Chez Marie-France et Christine,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",45 boulevard Barbès,1,5.0
1494,Toran Aygalades,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",151 Avenue des Aygalades,1,3.0
1495,pâtisserie L'Orientale,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",130ch de la Madrague ville,1,4.0
1496,Lyon Pizza Nord,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",249 Rue Lyon,2,4.5
1497,O'Brady's Irish Pub,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",378 avenue de Mazargues,159,4.5
1498,Pierrot Coquillages,"[{'alias': 'seafood', 'title': 'Seafood'}]",355 avenue du Prado,11,4.5
1499,Parc Borély,"[{'alias': 'parks', 'title': 'Parks'}]",Ave du Parc Borély,86,4.5
1500,Set Marseille,"[{'alias': 'sports_clubs', 'title': 'Sports Clubs'}, {'alias': 'french', 'title': 'French'}]",265 av de Mazargues,33,4.0
1501,AM par Alexandre Mazzia,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",9 rue François Rocca,14,4.5
1502,Le Gran Café,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'buffets', 'title': 'Buffets'}]",158 rue Jean Mermoz,16,4.5
1503,La Cité Radieuse,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",280 boulevard Michelet,23,4.5
1504,Un Jardin en Ville,"[{'alias': 'french', 'title': 'French'}, {'alias': 'pizza', 'title': 'Pizza'}]",22 avenue de Mazargues,7,4.5
1505,Emilio,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",70 avenue de Mazargue,29,4.0
1506,Le Vin Sobre,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",56 Rue Négresko,10,4.5
1507,La Maronaise Café,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",2 place de l'Amiral Muselier,18,4.5
1508,Parc Borély,"[{'alias': 'parks', 'title': 'Parks'}]",Ave du Parc Borély,86,4.5
1509,Le David,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",99 promenade Georges-Pompidou,57,3.5
1510,Sport Beach,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Escale Borely,206,3.0
1511,Les Calanques de Marseille,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",,43,4.5
1512,Le 8ème Sud,"[{'alias': 'french', 'title': 'French'}]",51 promenade Georges Pompidou,37,3.5
1513,Le Comptoir Marseillais,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5 Promenade Georges Pompidou,59,3.5
1514,La Statue du David,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",99 promenade Georges Pompidou,16,4.0
1515,L'Indigo,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",142 avenue Pierre Mendès France,67,3.0
1516,Café Borély,"[{'alias': 'french', 'title': 'French'}]",Château Borely - Pavillon Est,13,4.0
1517,O'Brady's Irish Pub,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",378 avenue de Mazargues,159,4.5
1518,Set Marseille,"[{'alias': 'sports_clubs', 'title': 'Sports Clubs'}, {'alias': 'french', 'title': 'French'}]",265 av de Mazargues,33,4.0
1519,La Cité Radieuse,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",280 boulevard Michelet,23,4.5
1520,Le Ventre de l'Architecte,"[{'alias': 'french', 'title': 'French'}]",280 boulevard Michelet,118,3.5
1521,Brasserie le Turf,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",412 Avenue De Mazargues,37,3.5
1522,Tabi No Yume,"[{'alias': 'japanese', 'title': 'Japanese'}]",1 bd Sainte-Anne,17,4.0
1523,Les Calanques de Marseille,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",,43,4.5
1524,Le Palais d'Asie,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",33 boulevard Luce,25,4.0
1525,Black Stone,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",10 boulevard Gustave Ganay,11,4.0
1526,318 Cité Radieuse,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'concept_shops', 'title': 'Concept Shops'}, {'alias': 'fashion', 'title': 'Fashion'}]",280 bd Michelet,5,3.5
1527,O'Brady's Irish Pub,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",378 avenue de Mazargues,159,4.5
1528,Musée d'Art Contemporain,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",69 avenue d'Haïfa,25,3.5
1529,Le Pouce de César,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Rond-point Pierre Guerre,5,4.5
1530,Les Calanques de Marseille,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",,43,4.5
1531,Le Starlight,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",Avenue de Hambourg,11,3.5
1532,Le San Michel,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",104 avenue Hambourg,4,3.5
1533,Brasserie le Turf,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",412 Avenue De Mazargues,37,3.5
1534,Tabi No Yume,"[{'alias': 'japanese', 'title': 'Japanese'}]",1 bd Sainte-Anne,17,4.0
1535,Café Borély,"[{'alias': 'french', 'title': 'French'}]",Château Borely - Pavillon Est,13,4.0
1536,Ô Lapin Blanc,"[{'alias': 'bistros', 'title': 'Bistros'}]",12 bd des Joncs,8,4.0
1537,La Parenthèse,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",2 impasse de Riou,49,4.5
1538,Question de Goût,"[{'alias': 'french', 'title': 'French'}]",147 Avenue Joseph Vidal,129,4.0
1539,La Crêperie Bretonne Triskell,"[{'alias': 'creperies', 'title': 'Creperies'}]",147 avenue Joseph Vidal,51,4.0
1540,La Serenata,"[{'alias': 'italian', 'title': 'Italian'}]",37 avenue de la Pointe Rouge,29,3.5
1541,The Red Lion,"[{'alias': 'pubs', 'title': 'Pubs'}]",231 avenue Pierre Mendès France,218,3.5
1542,Le Thalassa Café,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",1 avenue de la Pointe Rouge,39,3.5
1543,Via Roma,"[{'alias': 'italian', 'title': 'Italian'}]",19 Avenue de la Pointe Rouge,113,3.5
1544,L'Authentique,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",17 avenue Pointe Rouge,87,3.5
1545,Ô Buffet,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",1 avenue de la Pointe Rouge,5,4.0
1546,Pascal's Kitchen,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'french', 'title': 'French'}]",46 ave de Montredon,55,4.0
1547,Le Starlight,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",Avenue de Hambourg,11,3.5
1548,Les Calanques de Marseille,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",,43,4.5
1549,Musée d'Art Contemporain,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",69 avenue d'Haïfa,25,3.5
1550,Ô Lapin Blanc,"[{'alias': 'bistros', 'title': 'Bistros'}]",12 bd des Joncs,8,4.0
1551,Restaurant du Golden Tulip Villa Massalia,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",17 place Louis Bonnefon,18,3.5
1552,Le San Michel,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",104 avenue Hambourg,4,3.5
1553,Da Paolo,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",23 chemin du Lancier,6,4.5
1554,Planetalis,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",124 avenue Hambourg,3,3.0
1555,Le Comptoir,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",112 avenue de Hambourg,1,4.0
1556,Le fournil des délices,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",92 avenue André Zénatti,1,3.0
1557,L'Horloge du Cap Est,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",10 boulevard Fernand Bonnefoy,9,5.0
1558,New Jamin,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",14-16 rue des Forges,1,1.0
1559,La Route des Epices,"[{'alias': 'french', 'title': 'French'}]",189 Avenue Capelette,5,3.5
1560,Le Pacifique 4,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",210 bd Romain Rolland,12,4.0
1561,Jardin Guy Azaïs,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",225 ave de la capelette,1,4.0
1562,Chez Mem,"[{'alias': 'thai', 'title': 'Thai'}]",194 Avenue de la Capelette,4,4.0
1563,Top Indien Express,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",253 ave de la Capelette,1,4.0
1564,Regina,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]",203 Avenue Capelette,3,3.5
1565,Lyon Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",187 Avenue Capelette,5,4.0
1566,Casa Italia,"[{'alias': 'italian', 'title': 'Italian'}]",259 avenue de la capelette,1,4.0
1567,Bistrot Alexandre,"[{'alias': 'provencal', 'title': 'Provencal'}]",31 bd Charles Moretti,13,4.0
1568,Bistrot Alexandre,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",Station Alexandre,2,4.5
1569,Haribo,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",9 bd Gay Lussac,27,4.0
1570,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",207 boulevard de Plombières,14,4.0
1571,Le Comptoir de la Palmeraie,"[{'alias': 'french', 'title': 'French'}]",22 bd Charles Moretti,2,3.0
1572,Italia Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",35 rue de la Carrière,2,4.5
1573,La Table du Boulanger,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",161 Chemin Gibbes,3,3.0
1574,PechaKucha,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'beaches', 'title': 'Beaches'}]",,1,4.0
1575,KFC,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",114 boulevard de Plombières,1,1.0
1576,Bar des Amis,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",41 boulevard Burel,1,4.0
1577,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",9 Rue Borde,18,5.0
1578,Café Thaï,"[{'alias': 'thai', 'title': 'Thai'}]",136 rue Rouet,157,4.0
1579,Pierrot Coquillages,"[{'alias': 'seafood', 'title': 'Seafood'}]",355 avenue du Prado,11,4.5
1580,Le Zinc,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",182 rue du Rouet,63,4.0
1581,AM par Alexandre Mazzia,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",9 rue François Rocca,14,4.5
1582,L'Horloge du Cap Est,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",10 boulevard Fernand Bonnefoy,9,5.0
1583,La Villa,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",113 rue Jean Mermoz,131,3.5
1584,Le Gran Café,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'buffets', 'title': 'Buffets'}]",158 rue Jean Mermoz,16,4.5
1585,Seiiki Leyen,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",60 avenue du Prado,324,3.0
1586,Casanostra,"[{'alias': 'french', 'title': 'French'}]",195 Rue Rouet,3,4.5
1587,Chez Zé,"[{'alias': 'pizza', 'title': 'Pizza'}]",402 chemin de Morgiou,29,3.5
1588,Brasserie des Calanques,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",ZAC Baou de Sormiou,2,4.0
1589,Chez Rose,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",ZAC Baou de Sormiou,1,5.0
1590,La Crêperie Savana du Marseille,"[{'alias': 'creperies', 'title': 'Creperies'}]",6 bd des 2 Canards,1,5.0
1591,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",Sofitel Marseille Vieux Port,180,4.0
1592,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",New Hotel of Marseille,80,4.0
1593,Le Chalet du Pharo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",58 boulevard Charles Livon,49,4.0
1594,Restaurant Rowing Club,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",34 boulevard Charles Livon,51,3.5
1595,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",34 quai du Port,262,4.0
1596,Les Trois Forts,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",36 boulevard Charles Livon,21,4.0
1597,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",58 bd Charles Livon,22,4.5
1598,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Rue Fort du Sanctuaire,197,4.5
1599,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",89 boulevard Charles Livon,44,3.5
1600,Parc Émile Duclaux,"[{'alias': 'parks', 'title': 'Parks'}]",58 boulevard Charles Livon,11,4.5
1601,Capo Rosso,"[{'alias': 'french', 'title': 'French'}]",30 bd Verd,14,4.0
1602,Restaurant des Chutes Lavie,"[{'alias': 'french', 'title': 'French'}]",45 avenue des Chutes Lavie,17,4.0
1603,Roger Gozlan,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",40 Rue Alphonse Daudet,1,4.0
1604,Au Moulin Doré,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",103 Rue Alphonse Daudet,1,5.0
1605,Brasserie Le Matys,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'nightlife', 'title': 'Nightlife'}]",3 Rue Alphonse Daudet,1,4.0
1606,La Cabane à Pizzas,"[{'alias': 'pizza', 'title': 'Pizza'}]",208 avenue Montolivet,5,4.5
1607,Bella Italia,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4 Boulevard Lambert,2,4.0
1608,La Cuisine du Dôme,"[{'alias': 'bistros', 'title': 'Bistros'}]",3 rue Alphonse Daudet,1,3.0
1609,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",62 ave de Saint-Just,1,3.0
1610,Pizza Première,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",36 boulevard de la Fédération,1,4.0
1611,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",10 rue Bernex,23,4.5
1612,Le Grain de Sable,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'french', 'title': 'French'}]",34 Rue Baignoir,47,4.5
1613,Bar des 13 Coins,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",45 rue Sainte-Françoise,36,4.0
1614,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",56 Rue Mazenod,29,4.5
1615,Chez Simone,"[{'alias': 'french', 'title': 'French'}]",23 cours Franklin Roosevelt,12,4.5
1616,La Boîte à Sardine,"[{'alias': 'seafood', 'title': 'Seafood'}]",2 boulevard de la Libération,39,4.0
1617,Centre de la Vieille Charité,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'museums', 'title': 'Museums'}]",2 rue de la Charité,47,4.5
1618,Rouge Belle de Mai,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",47 rue Fortuné Jourdan,19,4.5
1619,Le Débouché,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",3 bd National,20,4.5
1620,La Cantine du Midi,"[{'alias': 'french', 'title': 'French'}]",36 rue Bernard,10,4.5
1621,Les Grandes Tables,"[{'alias': 'french', 'title': 'French'}]",41 rue Jobin,57,3.5
1622,Palais Longchamp,"[{'alias': 'museums', 'title': 'Museums'}]",Place Henri Dunant,81,4.5
1623,Restaurant des Chutes Lavie,"[{'alias': 'french', 'title': 'French'}]",45 avenue des Chutes Lavie,17,4.0
1624,Liban Express,"[{'alias': 'lebanese', 'title': 'Lebanese'}]",12 boulevard de Roux,10,4.5
1625,Le Lion d'Or,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",214 Avenue Chartreux,1,5.0
1626,Capo Rosso,"[{'alias': 'french', 'title': 'French'}]",30 bd Verd,14,4.0
1627,Parc Longchamp,"[{'alias': 'parks', 'title': 'Parks'}]",Boulevard Jardin Zoologique,22,4.0
1628,Pizza Première,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",36 boulevard de la Fédération,1,4.0
1629,Allo Crepes,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",24 ave de Saint Just,3,3.0
1630,Esprit Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",208 Avenue Des Chartreux,3,3.5
1631,La Maison de la Glace,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",719-720 Immeuble les Arnavaux,169,3.0
1632,Eglise Sainte-Marthe,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'religiousorgs', 'title': 'Religious Organizations'}]",Plateau de l'Eglise,1,4.0
1633,KFC,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",Centre Commercial Le Merlan,1,5.0
1634,Parc de la Bastide,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}, {'alias': 'parks', 'title': 'Parks'}]",Boulevard Central,3,5.0
1635,Le Fournil de Saint Joseph,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",134 Chemin St Joseph À Ste Marthe,4,4.0
1636,Abed,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'grocery', 'title': 'Grocery'}]",1 rue Cade,1,3.0
1637,Le Rustic,"[{'alias': 'french', 'title': 'French'}, {'alias': 'pubs', 'title': 'Pubs'}]",27 bd Central,4,3.0
1638,Adriatic,"[{'alias': 'french', 'title': 'French'}]",8 boulevard du Commandant Finat-Duclos,1,3.0
1639,La Fiesta des Délices,"[{'alias': 'creperies', 'title': 'Creperies'}]",Centre commercial Merlan,1,1.0
1640,Le Vieux Moulin,"[{'alias': 'french', 'title': 'French'}]",82 Chemin du Merlan,2,4.5
1641,Boucherie des Prairies,"[{'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}, {'alias': 'meats', 'title': 'Meat Shops'}]",Centre commercial des Prairies,1,5.0
1642,Les Terasses de Saint Mitre,"[{'alias': 'french', 'title': 'French'}]",57 Chemin des serens,1,4.0
1643,Pizza Saint Mitre,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",128 Château Gombert,1,5.0
1644,Le Bistrot Marseillais,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",35 Chemin St Mitre A Four De Buze,1,5.0
